id_vente_mensuelle,id_produit,annee,mois,quantite,prix_moyen_unitaire
1fe2ea73-cd35-63a9-1390-34b31d6c5025,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2022,11,86,13.82
31a0469e-2a7e-be5f-3796-c5fa50337c43,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2022,11,53,11.21
4baba8c1-2ecb-cee5-44a5-12a99281f3c8,89df2eeb-6f7f-a085-de29-bba7d9d86899,2022,11,248,5.82
8e12cfcb-1292-5569-4128-1aa1e3bf9a9e,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2022,11,206,5.46
864a14dd-650c-8acd-139b-9e65abfa114c,943cf696-94e8-9702-5b0c-59349e9bd967,2022,11,205,7.23
799dfce4-2609-bc53-c979-483d7da36369,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2022,11,46,7.88
82f98e2b-d9b0-c9e5-0a8b-972d19ec8830,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2022,11,49,5.16
c1cab73e-1dc4-ed2e-5ec9-116f623f2a61,dc376410-0f50-25a9-9f5b-6baad2887f1b,2022,11,225,4.91
46931218-dd1f-7cff-28d3-00f093c385c2,627d5aea-6883-499c-591a-ed1b1a2f0453,2022,11,37,5.30
1acbf901-c7c6-fb95-7c28-ce5fd4016b89,4e27c827-f374-507c-0c38-73b8f1c2fe87,2022,11,103,7.45
e47b620e-cb00-3002-7214-5a47c3137bc9,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2022,11,85,6.19
1c068cae-daeb-6b3a-76fd-84c419ca9eb6,c53c4d5a-6a10-71b2-9016-c2c3614d3186,2022,11,36,6.83
80935dd8-9c26-3555-745f-0c0c3a0e2a55,296c00a6-2323-2bb5-1678-0e3d009e8cd9,2022,11,304,12.59
78678e22-3c0b-b0aa-f6a0-dcef8e2f1f27,916dd668-841b-770e-1bed-1eadbb15cd24,2022,11,99,13.88
92f602ac-1889-5411-fc7e-3b51db56e189,9e72a8e6-808d-57b5-f5d4-f37f40093067,2022,11,282,10.28
2957a905-e7dd-9861-a3c1-a16a70b801e4,da1dd1ec-b620-bfe2-95c4-a8f007c1055d,2022,11,146,11.46
24cecea3-f464-0237-18c9-983133028cff,0078aa35-58c4-9e94-f525-ad5461ef3c8b,2022,11,134,15.28
b06e320e-23f3-d4a0-f896-c4da1b3cf8fb,aabfa196-366d-2268-9151-5ba52ac83eae,2022,11,115,13.74
4cd42091-d691-7240-f5f1-ecd7ac31f4f9,ced1318a-7252-e076-92ed-bd2a8e1beaf9,2022,11,114,9.11
7f06ba6f-8565-0a35-02dc-fc630f4ad3b9,03e0d185-be8d-7f62-97ce-debfd14a631d,2022,11,138,10.34
10c76bfd-f3ff-0917-f48a-78ce0b5b622b,37049c73-6d78-311f-26bb-36fd23fcad78,2022,11,138,15.62
75eef917-b0d8-8cca-fce9-72b5cadb9a3e,71871bcc-3729-3008-def2-a18dd7f01469,2022,11,103,11.72
560ca888-9d90-5c05-9d61-0818c2dbe868,ed9ac2f1-31da-12cd-88f5-7b3d3420fab0,2022,11,248,7.11
0bfc8077-2288-327e-c251-7fbabe95c089,b7855ee9-5503-6306-7ae4-119f67bac68a,2022,11,50,8.61
a23ffef0-1e95-5333-c9ca-dec3d05e76c5,27fac32b-e757-dd8a-7ad4-9d5905454321,2022,11,89,5.70
9c423118-ea15-e3d0-b3c9-0a827351c3f8,bed36f77-213e-cda9-38d1-6285492bb63a,2022,11,44,8.02
5766d133-9c4e-bef0-800b-2f6b824b369c,b2e50c7c-35d0-91f2-955c-b610e38e0867,2022,11,102,7.77
4c041a12-3b97-7a51-3fa4-d9cba1be6919,178e17a7-6a8c-4fa3-dda4-1649c4156bed,2022,11,112,7.87
cfb0b039-0246-7858-6887-5eb132d97afc,70b72c26-1594-6b15-b92c-714a6dc3c774,2022,11,102,5.23
5f05c31b-ab5b-f8aa-d0c2-906ee31a9343,36c22830-c4d1-37a7-b363-0ce8b807976b,2022,11,52,4.98
018b02e9-e084-432d-c5b3-609ec57bdd16,4c4ef9fd-4444-0340-3b31-4ced30d5a6af,2022,11,135,8.08
e7f15c44-a1a7-076a-66d4-78e9f2470b64,9c08fc94-5ae8-585c-9c2c-52d7a05c46a5,2022,11,56,7.92
32a9caa9-1069-5030-073e-edb1d00bebd9,e84ba90e-d6b7-0fba-27b0-204aa325ec72,2022,11,98,11.60
ce4a6eb9-6439-54bf-0aac-9fe3f108c26f,dc2e873b-0dc2-919a-27b4-2799cc7f98fc,2022,11,48,11.86
31f23ba7-858b-00cf-eab3-d97dfd03bfba,7a857628-6f30-32df-6392-c465c6a8e33e,2022,11,58,9.26
72314c4e-f3cd-a29d-4603-4b0d2dd665aa,b60ddbf8-b476-33ad-7518-4993db5c7d2f,2022,11,111,8.49
e09c1f49-4d46-fbcb-9fba-2558908b7cea,3a1275fd-506b-d45d-2b81-bac7fad16020,2022,11,94,12.62
5ac22e24-1f40-30fb-3ae1-2c7272f89d6b,9fe5bc64-3d17-d547-ca1d-6e3f6343c5b4,2022,11,56,12.27
c3c07030-0c67-d692-6213-10e4456cc853,4dc41e59-9842-2db6-b0b3-fa245ff0d5e2,2022,11,121,8.87
55ee2c81-e8ce-c056-8f57-33f288a6ff19,08a39f76-83b1-ad60-f969-91eba7801d41,2022,11,46,9.73
8d71ed96-e93d-4296-4fdb-154a0cdddb65,4ea06134-9943-4200-1d33-3fcbb7dd2114,2022,11,122,12.66
34e216ca-05d7-f6d3-a883-a2b91f09be33,c1dce336-7938-2050-a0a0-c7fbe86c0d4c,2022,11,104,8.16
3d1f7c4d-3529-885f-9155-bb98144b2ca0,e09188fe-1cba-4a58-71cb-d0a5153f8465,2022,12,241,11.90
f7c76d22-6316-49c9-f169-0d781da5b57d,0d801bc1-cf93-b814-e6b6-867d6d568b65,2022,12,245,14.03
616f5cf8-a0c1-d4a8-969c-a813d728299d,1c6ecee9-6281-b128-4fab-3a114050e2af,2022,12,100,13.60
b9bc9bf8-6cb3-f67b-202d-92b7bdcaa578,a959c058-b529-3fae-d107-2e9212687fce,2022,12,250,11.44
f2b874a1-1af9-a005-4efe-52e4ab98accc,a805ffe0-c77a-9b91-1dd5-86d3bd76db4c,2022,12,121,18.63
18d78672-d929-8f6d-5a5c-b64348fc6a70,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2022,12,66,15.88
283f4eb7-1fa0-c0b5-bcfc-b7dc719ef77e,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2022,12,53,10.13
654161c4-b0e5-c334-40a5-c62b26248569,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2022,12,93,16.97
5467188f-d4c9-823d-355c-1a2755f87829,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2022,12,110,13.67
77d3a028-33fc-442a-3ba1-ce6a45a74e85,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2022,12,55,11.02
4077e4fe-0053-4b63-67fc-53195a023a62,89df2eeb-6f7f-a085-de29-bba7d9d86899,2022,12,183,5.60
ab45bd01-31f5-22bd-902b-433b1079b729,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2022,12,180,5.42
4d9c8858-0381-ea13-4922-08398cf6070a,943cf696-94e8-9702-5b0c-59349e9bd967,2022,12,192,7.34
2d95d07f-d25a-bda7-90e9-116672d414eb,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2022,12,39,8.00
9f9d97fc-1d41-4adf-1a5b-7e7abd328c68,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2022,12,40,5.30
a2d7e901-e4a3-67cd-8fb9-c787a3caa91e,dc376410-0f50-25a9-9f5b-6baad2887f1b,2022,12,178,4.90
f0e6978a-27f2-bbaa-c201-ba91e5493b4e,627d5aea-6883-499c-591a-ed1b1a2f0453,2022,12,28,5.29
8b361f6d-df8d-1c75-eb33-913431872f5b,4e27c827-f374-507c-0c38-73b8f1c2fe87,2022,12,95,7.29
d8c91085-2d8c-39f8-caae-072758fa36d3,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2022,12,81,6.14
3cbce4ac-b1b9-9b40-6689-871cf61b1d82,c53c4d5a-6a10-71b2-9016-c2c3614d3186,2022,12,33,6.82
a438f472-dafd-3ff3-0605-bd24e7d379ff,296c00a6-2323-2bb5-1678-0e3d009e8cd9,2022,12,250,12.49
dc94312d-0f0d-8daf-5fde-9797dbd9e409,916dd668-841b-770e-1bed-1eadbb15cd24,2022,12,80,15.02
9907e381-30a6-f99c-cf52-749eefe86904,9e72a8e6-808d-57b5-f5d4-f37f40093067,2022,12,210,11.55
5d33a1c7-7425-84d7-4b05-2e452a821658,da1dd1ec-b620-bfe2-95c4-a8f007c1055d,2022,12,124,12.01
a757b766-09cc-993e-944b-445876e43669,0078aa35-58c4-9e94-f525-ad5461ef3c8b,2022,12,115,15.49
1c4f31b8-4f58-e7c8-09a4-38dae0f8d76d,aabfa196-366d-2268-9151-5ba52ac83eae,2022,12,90,11.49
391dd51e-9c31-0484-d5f8-3969a76244b2,ced1318a-7252-e076-92ed-bd2a8e1beaf9,2022,12,89,9.04
24c03fb9-b960-e6ad-2743-58a581b0aaca,03e0d185-be8d-7f62-97ce-debfd14a631d,2022,12,119,10.19
7b3aca0c-5876-a5ad-04af-ad9b297e9d86,37049c73-6d78-311f-26bb-36fd23fcad78,2022,12,131,15.85
2fab2be0-0417-8dc1-b36f-bcf40a2be916,71871bcc-3729-3008-def2-a18dd7f01469,2022,12,92,11.73
37c12c39-318d-8675-317c-ea0943b5c9f1,ed9ac2f1-31da-12cd-88f5-7b3d3420fab0,2022,12,226,7.08
8f0aa150-adca-55e2-518d-f442669dd65f,b7855ee9-5503-6306-7ae4-119f67bac68a,2022,12,53,8.32
ae33c10d-e416-c390-2435-8f48b55ba513,27fac32b-e757-dd8a-7ad4-9d5905454321,2022,12,75,5.65
a7aca850-9b45-512a-4a4e-65907e2419c0,bed36f77-213e-cda9-38d1-6285492bb63a,2022,12,39,8.04
a5cabdfb-9360-e264-b21f-42dac6a1184f,b2e50c7c-35d0-91f2-955c-b610e38e0867,2022,12,101,7.77
243ad1e8-e313-7f42-f30a-29f12271d11c,178e17a7-6a8c-4fa3-dda4-1649c4156bed,2022,12,112,7.91
56db1b7b-d755-c16d-a715-e2457c3d4a62,70b72c26-1594-6b15-b92c-714a6dc3c774,2022,12,123,5.37
470d3d6f-7b9e-b75c-3290-7a2153cedd14,36c22830-c4d1-37a7-b363-0ce8b807976b,2022,12,57,4.94
1a83fe11-de7e-34e9-7f02-7b86c9e9b9c8,4c4ef9fd-4444-0340-3b31-4ced30d5a6af,2022,12,123,7.88
87a423f2-4a33-8990-e581-e78ef2a92a62,9c08fc94-5ae8-585c-9c2c-52d7a05c46a5,2022,12,56,7.92
78b5021d-50c9-b238-8d59-ea4ddc568467,e84ba90e-d6b7-0fba-27b0-204aa325ec72,2022,12,109,11.63
7e0703d8-0022-c873-0f0e-a82f3c476d2c,dc2e873b-0dc2-919a-27b4-2799cc7f98fc,2022,12,50,11.71
27a76000-6f10-4c7f-0240-d3b2d152e9d3,7a857628-6f30-32df-6392-c465c6a8e33e,2022,12,67,9.22
ee036c67-e7d7-47c2-8000-c9c938cd00e1,b60ddbf8-b476-33ad-7518-4993db5c7d2f,2022,12,114,8.37
e93dcd6c-9424-dbec-7f45-b07d8a341d1a,3a1275fd-506b-d45d-2b81-bac7fad16020,2022,12,86,12.83
6cbdba72-6970-b13d-bbf5-249887a3f67b,9fe5bc64-3d17-d547-ca1d-6e3f6343c5b4,2022,12,55,12.51
025f20d2-849d-39b2-36b1-b00abc43d4b2,4dc41e59-9842-2db6-b0b3-fa245ff0d5e2,2022,12,129,8.90
72417835-d3c6-edcb-438a-60f5fb9e8fbb,08a39f76-83b1-ad60-f969-91eba7801d41,2022,12,52,9.85
35e02dff-7d03-b6e6-fd89-02648d54a4de,4ea06134-9943-4200-1d33-3fcbb7dd2114,2022,12,118,12.59
57e667f9-ffed-20a2-9e13-b9aa2be7d3ce,c1dce336-7938-2050-a0a0-c7fbe86c0d4c,2022,12,108,9.14
c5e42097-7216-a47f-ea2a-ca0d7e6bd614,e09188fe-1cba-4a58-71cb-d0a5153f8465,2023,1,210,12.01
257d0b5c-2b6a-2f1a-ccd1-61ab2c75c15d,0d801bc1-cf93-b814-e6b6-867d6d568b65,2023,1,216,14.26
38cc5ade-fc31-c7a8-d564-7e970efe62ed,1c6ecee9-6281-b128-4fab-3a114050e2af,2023,1,94,13.30
42b57a42-1e1e-a328-a6d2-221bac03a026,a959c058-b529-3fae-d107-2e9212687fce,2023,1,221,11.28
8408ad6e-5e13-a30a-a20c-450e673d2ae3,a805ffe0-c77a-9b91-1dd5-86d3bd76db4c,2023,1,105,18.53
80c8bff5-4e4f-8f5e-0ac9-29785e35cbaa,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2023,1,57,15.78
fc09c99f-a97d-9775-3ccd-0b51872e5d5f,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2023,1,51,8.72
3f227ecd-ef9e-fb20-0a6b-58e404a9cd3f,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2023,1,105,17.43
f95cf043-5fc3-05d4-9620-7326babe23fc,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2023,1,98,14.10
47433f9a-09c5-20a5-5fb7-b57120062b4a,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2023,1,55,11.24
8404f1f8-d71e-50d4-1d79-3674350bbe01,89df2eeb-6f7f-a085-de29-bba7d9d86899,2023,1,331,5.86
d8a3c557-e265-5e57-174d-b7cdb4342da4,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2023,1,317,5.56
f0e5167a-8eb5-8892-03f8-18c4df201c0d,943cf696-94e8-9702-5b0c-59349e9bd967,2023,1,327,7.36
a9edb9d0-70cb-5f56-ab10-6bd951236392,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2023,1,61,7.91
70640edd-981f-5eb4-bc6d-92d6301b36e3,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2023,1,70,5.20
a46ffffd-f1ca-5d68-0f26-55e44f2edcec,dc376410-0f50-25a9-9f5b-6baad2887f1b,2023,1,318,5.05
d3d05bfa-3638-b501-22ca-21fdecb9adf2,627d5aea-6883-499c-591a-ed1b1a2f0453,2023,1,53,5.34
4fbaf276-0052-0762-7fe7-69abf0beadd7,4e27c827-f374-507c-0c38-73b8f1c2fe87,2023,1,139,7.33
82f05e2d-4306-f930-cafe-1b0343d61c0f,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2023,1,132,6.24
eb35503c-bf41-cf97-cd0d-64fa4ecdaecd,c53c4d5a-6a10-71b2-9016-c2c3614d3186,2023,1,50,7.15
cc3cd63b-900e-7d6f-f4ea-2fa9c45b8fc8,296c00a6-2323-2bb5-1678-0e3d009e8cd9,2023,1,260,12.51
c73868d8-fd48-49bf-fdb8-7a30aba1c84e,916dd668-841b-770e-1bed-1eadbb15cd24,2023,1,91,15.21
598550f7-f932-0bea-be41-d086195807fe,9e72a8e6-808d-57b5-f5d4-f37f40093067,2023,1,245,11.86
2ac539cd-d9ed-9194-3578-b58aec707e8f,da1dd1ec-b620-bfe2-95c4-a8f007c1055d,2023,1,125,12.11
230261e8-6e49-4b16-a4bf-4ab3fc37ba68,0078aa35-58c4-9e94-f525-ad5461ef3c8b,2023,1,102,15.52
bb25d923-b6a7-9633-0847-53fd1042e014,aabfa196-366d-2268-9151-5ba52ac83eae,2023,1,109,13.58
dd42cf90-ad5f-7ab3-38ea-5f91424a9602,ced1318a-7252-e076-92ed-bd2a8e1beaf9,2023,1,95,9.26
15978816-d8b7-273e-ba74-e0cf324858c7,03e0d185-be8d-7f62-97ce-debfd14a631d,2023,1,113,10.30
87da2516-83d7-1579-f47b-0c9ca5178b73,37049c73-6d78-311f-26bb-36fd23fcad78,2023,1,138,15.79
5b070bd5-1170-2ce2-dd94-1d4b9bcccd3f,71871bcc-3729-3008-def2-a18dd7f01469,2023,1,95,11.88
9509e430-f55e-1ebe-1fbb-359447b82697,ed9ac2f1-31da-12cd-88f5-7b3d3420fab0,2023,1,241,7.25
d3c6768a-7c86-0c3a-119c-56f6031e25d8,b7855ee9-5503-6306-7ae4-119f67bac68a,2023,1,58,8.50
36df3ba0-8612-ecfa-572e-5fa2c8e8521f,27fac32b-e757-dd8a-7ad4-9d5905454321,2023,1,86,5.87
ff7ca724-6757-9c91-3fca-168b0d3e5bf4,bed36f77-213e-cda9-38d1-6285492bb63a,2023,1,43,8.03
afbaab6c-8706-0cc7-de51-4fc9cc4363f2,b2e50c7c-35d0-91f2-955c-b610e38e0867,2023,1,113,7.66
3434a361-07f6-2331-91cc-b9fa05bbd646,178e17a7-6a8c-4fa3-dda4-1649c4156bed,2023,1,111,8.01
031006af-bd5d-cccd-1428-e7d77f8ece35,70b72c26-1594-6b15-b92c-714a6dc3c774,2023,1,113,5.42
6f7e8926-e860-4c4a-0c0b-b6bd700d8a78,36c22830-c4d1-37a7-b363-0ce8b807976b,2023,1,59,5.07
0576813f-df0b-9643-3922-a1698245dd04,4c4ef9fd-4444-0340-3b31-4ced30d5a6af,2023,1,142,8.00
2ca7d927-f389-f96d-03e1-ce317d05cf41,9c08fc94-5ae8-585c-9c2c-52d7a05c46a5,2023,1,57,8.01
71c0e507-1236-a7ab-b800-3401d8ca5124,e84ba90e-d6b7-0fba-27b0-204aa325ec72,2023,1,109,11.87
41de91a6-90b2-91bb-791b-c6fde78b7f71,dc2e873b-0dc2-919a-27b4-2799cc7f98fc,2023,1,55,11.85
90e6bc0e-aaed-b82b-84bc-2b9826e234d2,7a857628-6f30-32df-6392-c465c6a8e33e,2023,1,67,9.50
fe51a4b2-66b5-7d0a-1318-d944b8f63249,b60ddbf8-b476-33ad-7518-4993db5c7d2f,2023,1,124,8.63
f924521b-b154-b4ec-ede8-0b39ae206217,3a1275fd-506b-d45d-2b81-bac7fad16020,2023,1,97,12.77
68e0bc1f-7889-348f-d485-e58953c8dc77,9fe5bc64-3d17-d547-ca1d-6e3f6343c5b4,2023,1,60,12.66
c6cf17e4-1ef0-5745-3db0-8e3292e18c5d,4dc41e59-9842-2db6-b0b3-fa245ff0d5e2,2023,1,147,8.94
7b00fa3f-78d2-d856-0be4-54ff2e3df2ec,08a39f76-83b1-ad60-f969-91eba7801d41,2023,1,47,9.90
af1018cf-783d-db60-e274-2e27ac7f4479,4ea06134-9943-4200-1d33-3fcbb7dd2114,2023,1,140,12.41
1eecf0fe-3261-8897-c7e3-72e1b574a66e,c1dce336-7938-2050-a0a0-c7fbe86c0d4c,2023,1,97,9.15
732663d7-bc86-9f68-c86e-ab9209180ee5,e09188fe-1cba-4a58-71cb-d0a5153f8465,2023,2,246,11.92
2ad3d69e-fcda-1a00-1b1c-5fbd6720fd97,0d801bc1-cf93-b814-e6b6-867d6d568b65,2023,2,210,14.11
5b72f23e-d05f-8a34-d8ae-d9c33ed618de,1c6ecee9-6281-b128-4fab-3a114050e2af,2023,2,96,13.57
61bca0cc-ed5f-7b9f-3d6a-5212b360148b,a959c058-b529-3fae-d107-2e9212687fce,2023,2,244,11.43
fd672dc9-3db7-64fb-9a5f-19009304180a,a805ffe0-c77a-9b91-1dd5-86d3bd76db4c,2023,2,98,18.87
17f3e5b4-4353-43f2-6d46-bd4e9a403033,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2023,2,60,15.14
8850cbdb-b1dd-bbcc-3707-d286753dc89a,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2023,2,52,10.23
53e6b853-6e4a-76e3-8e15-707e168260ce,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2023,2,91,17.16
7b5dcf9d-434d-086e-c316-a4a49172fff6,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2023,2,98,13.82
d93b4f08-1d3f-6d2f-f4eb-49bf45e9ba9f,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2023,2,61,10.63
c6562a4d-e549-cec7-9d9c-cab2dc8cc0c5,89df2eeb-6f7f-a085-de29-bba7d9d86899,2023,2,311,5.69
82e5dc77-43f3-f972-79c5-2c775ea79d57,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2023,2,303,5.54
26c64caa-5d3f-55e0-28f2-3569124bf9e7,943cf696-94e8-9702-5b0c-59349e9bd967,2023,2,304,7.43
3914ca29-dae5-83a5-4075-0d0dbcfd77f5,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2023,2,62,7.91
18a5ad09-3c92-ee45-eba3-de3efc2e8a99,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2023,2,63,5.27
dedb3a10-c531-64c9-5353-1283df2d5bd5,dc376410-0f50-25a9-9f5b-6baad2887f1b,2023,2,295,5.04
feb5eeeb-9c29-265a-f1c0-f6795a4694d9,627d5aea-6883-499c-591a-ed1b1a2f0453,2023,2,48,4.77
161734a3-93c9-fc0a-5c4a-f7f068aa7131,4e27c827-f374-507c-0c38-73b8f1c2fe87,2023,2,149,7.36
8d5890f4-b551-a316-c2e0-216db1756786,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2023,2,133,6.30
d3025a03-2267-88dc-1d2f-5c60f9aa09f6,c53c4d5a-6a10-71b2-9016-c2c3614d3186,2023,2,47,7.09
4a019a85-5054-a4c1-c076-6dde90a69e02,296c00a6-2323-2bb5-1678-0e3d009e8cd9,2023,2,229,12.41
b2bb626a-05e7-8702-6ec5-c2893b496e9b,916dd668-841b-770e-1bed-1eadbb15cd24,2023,2,92,15.40
1b715c51-20b0-c2b9-04f1-667aa6ef2c29,9e72a8e6-808d-57b5-f5d4-f37f40093067,2023,2,228,11.66
1b45cf6e-2c88-9091-9702-db277861ddd9,da1dd1ec-b620-bfe2-95c4-a8f007c1055d,2023,2,114,12.20
13742f61-fbea-e8f4-e44c-a12c42c1e8c2,0078aa35-58c4-9e94-f525-ad5461ef3c8b,2023,2,109,16.01
e03f09c7-279b-495f-36cd-6de9af7a49c7,aabfa196-366d-2268-9151-5ba52ac83eae,2023,2,95,13.59
3687f9bb-7820-f835-6342-113fdabe57b9,ced1318a-7252-e076-92ed-bd2a8e1beaf9,2023,2,97,9.12
e4c964d2-a9b4-0679-20b8-19c7c34eed16,03e0d185-be8d-7f62-97ce-debfd14a631d,2023,2,131,10.63
cd019237-e4e8-8b1c-42eb-5cff0a3a1c07,37049c73-6d78-311f-26bb-36fd23fcad78,2023,2,119,15.64
67d35c42-923b-e4b3-05e1-9d7499162ab6,71871bcc-3729-3008-def2-a18dd7f01469,2023,2,89,11.82
f950de39-37fd-d227-3cfb-2500909b7034,ed9ac2f1-31da-12cd-88f5-7b3d3420fab0,2023,2,273,6.99
ac92deb2-06a8-5312-ac23-2310ce4b2e32,b7855ee9-5503-6306-7ae4-119f67bac68a,2023,2,56,8.59
5a295586-dc81-e640-e5d2-7c1c90a5a203,27fac32b-e757-dd8a-7ad4-9d5905454321,2023,2,88,5.88
cd6e00bd-f11f-7123-170b-75654dda7756,bed36f77-213e-cda9-38d1-6285492bb63a,2023,2,46,8.30
5097d204-008f-2f63-ea17-bad29fd11ea2,b2e50c7c-35d0-91f2-955c-b610e38e0867,2023,2,96,7.56
1bcf84f0-d955-de03-15c6-b504e193324e,178e17a7-6a8c-4fa3-dda4-1649c4156bed,2023,2,118,8.02
b2ca7b4a-efeb-65b4-ddcd-78058185ffcf,70b72c26-1594-6b15-b92c-714a6dc3c774,2023,2,117,5.44
0dfb12b4-2848-fb26-ef73-06240a9bf0c0,36c22830-c4d1-37a7-b363-0ce8b807976b,2023,2,65,4.94
0e61c8b1-ad39-9501-0ee8-a625e8ae7c97,4c4ef9fd-4444-0340-3b31-4ced30d5a6af,2023,2,125,8.19
f832615f-797c-2721-d32c-90bf7a6db185,9c08fc94-5ae8-585c-9c2c-52d7a05c46a5,2023,2,61,8.11
c024ac62-a1f5-d09d-724d-fbf58a0b154c,e84ba90e-d6b7-0fba-27b0-204aa325ec72,2023,2,96,11.61
7ea20f2c-1204-a5ee-f3fd-5cfb72608f90,dc2e873b-0dc2-919a-27b4-2799cc7f98fc,2023,2,51,11.72
685b037e-ba56-c094-0d66-cbfe3cabc9c7,7a857628-6f30-32df-6392-c465c6a8e33e,2023,2,59,9.52
0c878ae3-bf1a-eb16-b418-776dfa7971d7,b60ddbf8-b476-33ad-7518-4993db5c7d2f,2023,2,114,8.56
186a6003-2db0-5583-ca25-7b0c39f8d201,3a1275fd-506b-d45d-2b81-bac7fad16020,2023,2,95,13.09
7868fd06-8483-142c-9dde-accca2f9651b,9fe5bc64-3d17-d547-ca1d-6e3f6343c5b4,2023,2,62,12.86
27a17fec-efb4-abf2-4ea9-35e253764cb4,4dc41e59-9842-2db6-b0b3-fa245ff0d5e2,2023,2,123,8.92
3eefadc2-6cc6-34f3-7b97-71f49a618c40,08a39f76-83b1-ad60-f969-91eba7801d41,2023,2,51,9.81
a63b7620-46cc-547b-ff8e-793da8f2f73c,4ea06134-9943-4200-1d33-3fcbb7dd2114,2023,2,127,12.45
b85208f6-de22-75f9-f069-429d1cd15040,c1dce336-7938-2050-a0a0-c7fbe86c0d4c,2023,2,103,9.07
c62d44c5-ab3b-8d97-69de-b3ff9206d748,e09188fe-1cba-4a58-71cb-d0a5153f8465,2023,3,224,11.95
5be4a871-6eda-c564-5c69-1e332332078b,0d801bc1-cf93-b814-e6b6-867d6d568b65,2023,3,232,14.37
96495b95-c2e3-e2a8-84df-dadf55a9432c,1c6ecee9-6281-b128-4fab-3a114050e2af,2023,3,95,13.32
0397c96c-44ef-bd47-0e32-163568c75c17,a959c058-b529-3fae-d107-2e9212687fce,2023,3,219,11.29
10a8dda8-9e3f-24a7-4bff-f1e07892216f,a805ffe0-c77a-9b91-1dd5-86d3bd76db4c,2023,3,116,18.21
35aeeea5-4eda-b687-3916-7627d0500085,db36c9b2-b05a-e11c-9c7d-6f2ed95c39bd,2023,3,60,16.23
a5d1742b-0097-3e91-f76d-10729aba6f6f,9e8d7cb0-3eb5-55bf-8b77-d22ab16249ac,2023,3,52,10.10
00f45b51-ffac-9326-6cbe-99d123be6489,89c580d3-4628-ab6c-8208-8d3ddb55ed41,2023,3,101,16.46
ca9cff3b-26cc-27fb-2caa-f6a8eb624430,5e8bc4be-7f1c-47fc-f303-ccb9d42969e5,2023,3,95,13.93
70dd1296-5905-52e8-cf2f-d2393c662846,b6777ff0-8c64-6f91-6389-28cf6fb8f506,2023,3,53,11.20
c7548512-8cdc-18b4-de83-d1b15ce856d5,89df2eeb-6f7f-a085-de29-bba7d9d86899,2023,3,228,4.78
769f561c-15d1-4807-1cb4-1ea662fc113b,3f792046-65b6-9c84-8d44-1168d8d6bb2f,2023,3,202,5.65
3450b134-de5f-6cc4-42b4-554c81d895b3,943cf696-94e8-9702-5b0c-59349e9bd967,2023,3,220,7.32
62b0ac74-0347-ca0a-60ae-d3ba4a03f8f4,1feeb8af-5f39-7cd2-89c5-9a5f54fbca4c,2023,3,42,7.98
ececc719-c709-2d13-4e45-0d79ff6b1956,5fca3fa8-0355-bc7d-48e1-f14eba91c4d0,2023,3,44,5.34
bf2941f4-a6f0-6358-8a30-24302fb96e72,dc376410-0f50-25a9-9f5b-6baad2887f1b,2023,3,222,4.94
a8179bb7-9d6e-a9df-205b-adaab5632451,627d5aea-6883-499c-591a-ed1b1a2f0453,2023,3,38,5.28
a58eb373-4e96-e91a-e4b1-0e0f55a17d0c,4e27c827-f374-507c-0c38-73b8f1c2fe87,2023,3,103,7.56
2e63438e-ed2c-4f08-dd8e-cd3c4e2e79b2,4ef593e8-53a4-f85b-c8db-9d1ab7710e08,2023,3,84,6.34
